,Level_id,Agg_Level_1,Agg_Level_2,Dollar_Sales,weight
7676,Level12,HOUSEHOLD_2_483,CA_3,397.6,0.00010192321
7677,Level12,HOUSEHOLD_2_484,CA_3,62.73,1.6080591e-05
7678,Level12,HOUSEHOLD_2_485,CA_3,223.04,5.7175435e-05
7679,Level12,HOUSEHOLD_2_486,CA_3,155.22,3.9790042e-05
7680,Level12,HOUSEHOLD_2_487,CA_3,19.96,5.116668e-06
7681,Level12,HOUSEHOLD_2_488,CA_3,94.43,2.4206762e-05
7682,Level12,HOUSEHOLD_2_489,CA_3,159.17,4.0802609e-05
7683,Level12,HOUSEHOLD_2_490,CA_3,226.2,5.7985488e-05
7684,Level12,HOUSEHOLD_2_491,CA_3,160.08,4.1035884e-05
7685,Level12,HOUSEHOLD_2_492,CA_3,248.64,6.3737895e-05
7686,Level12,HOUSEHOLD_2_493,CA_3,3.88,9.94623e-07
7687,Level12,HOUSEHOLD_2_494,CA_3,29.7,7.613479e-06
7688,Level12,HOUSEHOLD_2_495,CA_3,327.04,8.3835429e-05
7689,Level12,HOUSEHOLD_2_496,CA_3,48.84,1.2519944e-05
7690,Level12,HOUSEHOLD_2_497,CA_3,64.8,1.6611227e-05
7691,Level12,HOUSEHOLD_2_498,CA_3,62.16,1.5934474e-05
7692,Level12,HOUSEHOLD_2_499,CA_3,135.93,3.4845126e-05
7693,Level12,HOUSEHOLD_2_500,CA_3,93.44,2.395298e-05
7694,Level12,HOUSEHOLD_2_501,CA_3,191.28,4.9033883e-05
7695,Level12,HOUSEHOLD_2_502,CA_3,62.02,1.5898585e-05
7696,Level12,HOUSEHOLD_2_503,CA_3,13.88,3.558084e-06
7697,Level12,HOUSEHOLD_2_504,CA_3,5.91,1.515005e-06
7698,Level12,HOUSEHOLD_2_505,CA_3,34.79,8.918281e-06
7699,Level12,HOUSEHOLD_2_506,CA_3,20.91,5.360197e-06
7700,Level12,HOUSEHOLD_2_507,CA_3,209.1,5.360197e-05
7701,Level12,HOUSEHOLD_2_508,CA_3,127.52,3.2689255e-05
7702,Level12,HOUSEHOLD_2_509,CA_3,287.04,7.3581585e-05
7703,Level12,HOUSEHOLD_2_510,CA_3,243.66,6.2461291e-05
7704,Level12,HOUSEHOLD_2_511,CA_3,21.92,5.619107e-06
7705,Level12,HOUSEHOLD_2_512,CA_3,79.4,2.0353881e-05
7706,Level12,HOUSEHOLD_2_513,CA_3,116.76,2.9930971e-05
7707,Level12,HOUSEHOLD_2_514,CA_3,156.32,4.0072023e-05
7708,Level12,HOUSEHOLD_2_515,CA_3,7.88,2.020007e-06
7709,Level12,HOUSEHOLD_2_516,CA_3,29.7,7.613479e-06
9712,Level12,HOUSEHOLD_1_001,CA_4,137.31,3.5198883e-05
9713,Level12,HOUSEHOLD_1_002,CA_4,125.37,3.2138111e-05
9714,Level12,HOUSEHOLD_1_003,CA_4,89.7,2.2994245e-05
9715,Level12,HOUSEHOLD_1_004,CA_4,54.28,1.3914466e-05
9716,Level12,HOUSEHOLD_1_005,CA_4,279.16,7.1561578e-05
9717,Level12,HOUSEHOLD_1_006,CA_4,48.79,1.2507126e-05
9718,Level12,HOUSEHOLD_1_007,CA_4,56.24,1.4416905e-05
9719,Level12,HOUSEHOLD_1_008,CA_4,49.23,1.2619919e-05
9720,Level12,HOUSEHOLD_1_009,CA_4,143.76,3.6852316e-05
9721,Level12,HOUSEHOLD_1_010,CA_4,44.38,1.137664e-05
9722,Level12,HOUSEHOLD_1_011,CA_4,78.71,2.0177002e-05
9723,Level12,HOUSEHOLD_1_012,CA_4,137.2,3.5170685e-05
9724,Level12,HOUSEHOLD_1_013,CA_4,44.46,1.1397148e-05
9725,Level12,HOUSEHOLD_1_014,CA_4,143.76,3.6852316e-05
9726,Level12,HOUSEHOLD_1_015,CA_4,17.64,4.521945e-06
9727,Level12,HOUSEHOLD_1_016,CA_4,92.72,2.3768411e-05
9728,Level12,HOUSEHOLD_1_017,CA_4,222.3,5.6985739e-05
9729,Level12,HOUSEHOLD_1_018,CA_4,169.49,4.3448101e-05
9730,Level12,HOUSEHOLD_1_019,CA_4,40.74,1.044354e-05
9731,Level12,HOUSEHOLD_1_020,CA_4,76.67,1.9654056e-05
9732,Level12,HOUSEHOLD_1_021,CA_4,17.46,4.475803e-06
9733,Level12,HOUSEHOLD_1_022,CA_4,58.08,1.4888582e-05
9734,Level12,HOUSEHOLD_1_023,CA_4,143.52,3.6790793e-05
9735,Level12,HOUSEHOLD_1_024,CA_4,23.52,6.02926e-06
9736,Level12,HOUSEHOLD_1_025,CA_4,74.5,1.9097785e-05
9737,Level12,HOUSEHOLD_1_026,CA_4,68.31,1.7511002e-05
9738,Level12,HOUSEHOLD_1_027,CA_4,668.64,0.000171403258
9739,Level12,HOUSEHOLD_1_028,CA_4,44.55,1.1420219e-05
9740,Level12,HOUSEHOLD_1_029,CA_4,52.36,1.3422282e-05
9741,Level12,HOUSEHOLD_1_030,CA_4,44.46,1.1397148e-05
9742,Level12,HOUSEHOLD_1_032,CA_4,884.26,0.000226676605
9743,Level12,HOUSEHOLD_1_033,CA_4,146.89,3.7654679e-05
9744,Level12,HOUSEHOLD_1_034,CA_4,62.88,1.6119043e-05
9745,Level12,HOUSEHOLD_1_035,CA_4,50.93,1.3055707e-05
9746,Level12,HOUSEHOLD_1_036,CA_4,20.86,5.34738e-06
9747,Level12,HOUSEHOLD_1_037,CA_4,21.15,5.42172e-06
9748,Level12,HOUSEHOLD_1_038,CA_4,214.02,5.4863193e-05
9749,Level12,HOUSEHOLD_1_039,CA_4,44.55,1.1420219e-05
9750,Level12,HOUSEHOLD_1_040,CA_4,158.08,4.0523192e-05
9751,Level12,HOUSEHOLD_1_042,CA_4,249.25,6.3894266e-05
9752,Level12,HOUSEHOLD_1_043,CA_4,26.73,6.852131e-06
9753,Level12,HOUSEHOLD_1_044,CA_4,143.76,3.6852316e-05
9754,Level12,HOUSEHOLD_1_045,CA_4,72.09,1.8479991e-05
9755,Level12,HOUSEHOLD_1_046,CA_4,102.06,2.6162683e-05
9756,Level12,HOUSEHOLD_1_047,CA_4,50.76,1.3012128e-05
9757,Level12,HOUSEHOLD_1_048,CA_4,90.88,2.3296734e-05
9758,Level12,HOUSEHOLD_1_049,CA_4,29.85,7.651931e-06
9759,Level12,HOUSEHOLD_1_050,CA_4,178.65,4.5796231e-05
9760,Level12,HOUSEHOLD_1_051,CA_4,97.68,2.5039887e-05
9761,Level12,HOUSEHOLD_1_052,CA_4,16.92,4.337376e-06
9762,Level12,HOUSEHOLD_1_053,CA_4,583.83,0.000149662545
9763,Level12,HOUSEHOLD_1_054,CA_4,23.52,6.02926e-06
9764,Level12,HOUSEHOLD_1_055,CA_4,104.76,2.6854818e-05
9765,Level12,HOUSEHOLD_1_056,CA_4,478.8,0.000122738514
9766,Level12,HOUSEHOLD_1_057,CA_4,10.62,2.722396e-06
9767,Level12,HOUSEHOLD_1_058,CA_4,103.68,2.6577964e-05
9768,Level12,HOUSEHOLD_1_059,CA_4,90.48,2.3194195e-05
9769,Level12,HOUSEHOLD_1_060,CA_4,89.91,2.3048078e-05
9770,Level12,HOUSEHOLD_1_061,CA_4,43.24,1.1084405e-05
9771,Level12,HOUSEHOLD_1_062,CA_4,59.76,1.5319243e-05
9772,Level12,HOUSEHOLD_1_063,CA_4,99.7,2.5557706e-05
9773,Level12,HOUSEHOLD_1_064,CA_4,40.46,1.0371763e-05
9774,Level12,HOUSEHOLD_1_065,CA_4,31.36,8.039014e-06
9775,Level12,HOUSEHOLD_1_066,CA_4,254.56,6.5255464e-05
9776,Level12,HOUSEHOLD_1_067,CA_4,83.37,2.1371575e-05
9777,Level12,HOUSEHOLD_1_068,CA_4,216.07,5.5388702e-05
9778,Level12,HOUSEHOLD_1_069,CA_4,15.76,4.040015e-06
9779,Level12,HOUSEHOLD_1_070,CA_4,39.3,1.0074402e-05
9780,Level12,HOUSEHOLD_1_071,CA_4,99.12,2.5409026e-05
9781,Level12,HOUSEHOLD_1_072,CA_4,215.46,5.5232331e-05
9782,Level12,HOUSEHOLD_1_073,CA_4,44.4,1.1381767e-05
9783,Level12,HOUSEHOLD_1_074,CA_4,34.58,8.864448e-06
9784,Level12,HOUSEHOLD_1_075,CA_4,65.52,1.6795797e-05
9785,Level12,HOUSEHOLD_1_076,CA_4,68.32,1.7513566e-05
9786,Level12,HOUSEHOLD_1_077,CA_4,141.24,3.6206324e-05
9787,Level12,HOUSEHOLD_1_078,CA_4,59.64,1.5288482e-05
9788,Level12,HOUSEHOLD_1_079,CA_4,232.44,5.9585088e-05
9789,Level12,HOUSEHOLD_1_080,CA_4,94.23,2.4155493e-05
9790,Level12,HOUSEHOLD_1_081,CA_4,103.74,2.6593345e-05
9791,Level12,HOUSEHOLD_1_082,CA_4,97.44,2.4978364e-05
9792,Level12,HOUSEHOLD_1_083,CA_4,64.02,1.6411278e-05
9793,Level12,HOUSEHOLD_1_085,CA_4,166.7,4.2732895e-05
9794,Level12,HOUSEHOLD_1_086,CA_4,105.4,2.7018879e-05
9795,Level12,HOUSEHOLD_1_087,CA_4,93.87,2.4063209e-05
9796,Level12,HOUSEHOLD_1_088,CA_4,131.34,3.3668497e-05
9797,Level12,HOUSEHOLD_1_089,CA_4,26.1,6.690633e-06
9798,Level12,HOUSEHOLD_1_090,CA_4,94.72,2.4281103e-05
9799,Level12,HOUSEHOLD_1_091,CA_4,48.16,1.2345628e-05
9800,Level12,HOUSEHOLD_1_092,CA_4,3.54,9.07465e-07
9801,Level12,HOUSEHOLD_1_093,CA_4,66.98,1.7170062e-05
9802,Level12,HOUSEHOLD_1_094,CA_4,104.4,2.6762533e-05
9803,Level12,HOUSEHOLD_1_095,CA_4,59.7,1.5303862e-05
9804,Level12,HOUSEHOLD_1_096,CA_4,293.78,7.5309358e-05
9805,Level12,HOUSEHOLD_1_097,CA_4,19.85,5.08847e-06
9806,Level12,HOUSEHOLD_1_098,CA_4,47.88,1.2273851e-05
9807,Level12,HOUSEHOLD_1_099,CA_4,16.59,4.252782e-06
9808,Level12,HOUSEHOLD_1_100,CA_4,95.64,2.4516941e-05
9809,Level12,HOUSEHOLD_1_101,CA_4,99.54,2.5516691e-05
9810,Level12,HOUSEHOLD_1_102,CA_4,359.4,9.2130789e-05
9811,Level12,HOUSEHOLD_1_103,CA_4,39.52,1.0130798e-05
9812,Level12,HOUSEHOLD_1_104,CA_4,20.79,5.329435e-06
9813,Level12,HOUSEHOLD_1_105,CA_4,55.16,1.4140051e-05
9814,Level12,HOUSEHOLD_1_106,CA_4,350.02,8.9726263e-05
9815,Level12,HOUSEHOLD_1_107,CA_4,114.84,2.9438786e-05
9816,Level12,HOUSEHOLD_1_108,CA_4,14.64,3.752907e-06
9817,Level12,HOUSEHOLD_1_109,CA_4,67.49,1.7300798e-05
9818,Level12,HOUSEHOLD_1_110,CA_4,619.32,0.000158760268
9819,Level12,HOUSEHOLD_1_112,CA_4,53.46,1.3704263e-05
9820,Level12,HOUSEHOLD_1_113,CA_4,114.8,2.9428533e-05
9821,Level12,HOUSEHOLD_1_114,CA_4,42.68,1.0940852e-05
9822,Level12,HOUSEHOLD_1_115,CA_4,24.7,6.331749e-06
9823,Level12,HOUSEHOLD_1_116,CA_4,11.88,3.045392e-06
9824,Level12,HOUSEHOLD_1_117,CA_4,71.73,1.8387706e-05
9825,Level12,HOUSEHOLD_1_118,CA_4,49.47,1.2681442e-05
9826,Level12,HOUSEHOLD_1_119,CA_4,119.68,3.0679502e-05
9827,Level12,HOUSEHOLD_1_120,CA_4,31.29,8.02107e-06
9828,Level12,HOUSEHOLD_1_121,CA_4,64.48,1.6529197e-05
9829,Level12,HOUSEHOLD_1_122,CA_4,70.06,1.7959608e-05
9830,Level12,HOUSEHOLD_1_123,CA_4,26.91,6.898274e-06
9831,Level12,HOUSEHOLD_1_124,CA_4,47.76,1.224309e-05
9832,Level12,HOUSEHOLD_1_125,CA_4,45.76,1.1730398e-05
9833,Level12,HOUSEHOLD_1_126,CA_4,53.76,1.3781166e-05
9834,Level12,HOUSEHOLD_1_127,CA_4,119.7,3.0684629e-05
9835,Level12,HOUSEHOLD_1_128,CA_4,40.05,1.0266661e-05
9836,Level12,HOUSEHOLD_1_129,CA_4,62.08,1.5913966e-05
9837,Level12,HOUSEHOLD_1_130,CA_4,173.34,4.4435033e-05
9838,Level12,HOUSEHOLD_1_131,CA_4,39.52,1.0130798e-05
9839,Level12,HOUSEHOLD_1_132,CA_4,19.7,5.050018e-06
9840,Level12,HOUSEHOLD_1_133,CA_4,37.44,9.597598e-06
9841,Level12,HOUSEHOLD_1_134,CA_4,21.15,5.42172e-06
9842,Level12,HOUSEHOLD_1_135,CA_4,22.2,5.690883e-06
9843,Level12,HOUSEHOLD_1_136,CA_4,154.83,3.9690067e-05
9844,Level12,HOUSEHOLD_1_137,CA_4,116.82,2.9946352e-05
9845,Level12,HOUSEHOLD_1_138,CA_4,113.62,2.9126044e-05
9846,Level12,HOUSEHOLD_1_139,CA_4,29.88,7.659622e-06
9847,Level12,HOUSEHOLD_1_140,CA_4,404.19,0.000103612531
9848,Level12,HOUSEHOLD_1_141,CA_4,24.78,6.352256e-06
9849,Level12,HOUSEHOLD_1_142,CA_4,60.53,1.551663e-05
9850,Level12,HOUSEHOLD_1_143,CA_4,37.43,9.595035e-06
9851,Level12,HOUSEHOLD_1_144,CA_4,44.55,1.1420219e-05
9852,Level12,HOUSEHOLD_1_145,CA_4,62.72,1.6078028e-05
9853,Level12,HOUSEHOLD_1_146,CA_4,101.66,2.6060145e-05
9854,Level12,HOUSEHOLD_1_147,CA_4,71.04,1.8210827e-05
9855,Level12,HOUSEHOLD_1_148,CA_4,17.76,4.552707e-06
9856,Level12,HOUSEHOLD_1_149,CA_4,29.1,7.459672e-06
9857,Level12,HOUSEHOLD_1_150,CA_4,24.96,6.398399e-06
9858,Level12,HOUSEHOLD_1_151,CA_4,99.44,2.5491056e-05
9859,Level12,HOUSEHOLD_1_152,CA_4,129.74,3.3258343e-05
9860,Level12,HOUSEHOLD_1_153,CA_4,55.16,1.4140051e-05
9861,Level12,HOUSEHOLD_1_154,CA_4,59.2,1.5175689e-05
9862,Level12,HOUSEHOLD_1_155,CA_4,41.64,1.0674252e-05
9863,Level12,HOUSEHOLD_1_156,CA_4,101.01,2.589352e-05
9864,Level12,HOUSEHOLD_1_157,CA_4,89.4,2.2917342e-05
9865,Level12,HOUSEHOLD_1_158,CA_4,63.52,1.6283104e-05
9866,Level12,HOUSEHOLD_1_159,CA_4,7.93,2.032825e-06
9867,Level12,HOUSEHOLD_1_160,CA_4,358.92,9.2007743e-05
9868,Level12,HOUSEHOLD_1_161,CA_4,143.16,3.6698508e-05
9869,Level12,HOUSEHOLD_1_162,CA_4,53.73,1.3773476e-05
9870,Level12,HOUSEHOLD_1_163,CA_4,49.9,1.2791671e-05
9871,Level12,HOUSEHOLD_1_164,CA_4,41.58,1.0658871e-05
9872,Level12,HOUSEHOLD_1_165,CA_4,251.58,6.4491553e-05
9873,Level12,HOUSEHOLD_1_166,CA_4,83.98,2.1527946e-05
9874,Level12,HOUSEHOLD_1_167,CA_4,32.88,8.42866e-06
9875,Level12,HOUSEHOLD_1_168,CA_4,44.55,1.1420219e-05
9876,Level12,HOUSEHOLD_1_169,CA_4,32.34,8.290233e-06
9877,Level12,HOUSEHOLD_1_170,CA_4,39.6,1.0151306e-05
9878,Level12,HOUSEHOLD_1_171,CA_4,107.64,2.7593095e-05
9879,Level12,HOUSEHOLD_1_172,CA_4,78.4,2.0097534e-05
9880,Level12,HOUSEHOLD_1_173,CA_4,30.07,7.708327e-06
9881,Level12,HOUSEHOLD_1_174,CA_4,60.57,1.5526883e-05
9882,Level12,HOUSEHOLD_1_175,CA_4,151.28,3.8780038e-05
9883,Level12,HOUSEHOLD_1_176,CA_4,61.92,1.5872951e-05
9884,Level12,HOUSEHOLD_1_177,CA_4,0.0,0.0
9885,Level12,HOUSEHOLD_1_178,CA_4,62.58,1.6042139e-05
9886,Level12,HOUSEHOLD_1_179,CA_4,36.26,9.29511e-06
9887,Level12,HOUSEHOLD_1_180,CA_4,126.72,3.2484178e-05
9888,Level12,HOUSEHOLD_1_181,CA_4,66.98,1.7170062e-05
9889,Level12,HOUSEHOLD_1_182,CA_4,63.52,1.6283104e-05
9890,Level12,HOUSEHOLD_1_183,CA_4,39.04,1.0007752e-05
9891,Level12,HOUSEHOLD_1_184,CA_4,287.28,7.3643108e-05
9892,Level12,HOUSEHOLD_1_185,CA_4,89.1,2.2840438e-05
9893,Level12,HOUSEHOLD_1_186,CA_4,190.08,4.8726267e-05
9894,Level12,HOUSEHOLD_1_187,CA_4,69.8,1.7892958e-05
9895,Level12,HOUSEHOLD_1_188,CA_4,55.72,1.4283605e-05
9896,Level12,HOUSEHOLD_1_189,CA_4,5.88,1.507315e-06
9897,Level12,HOUSEHOLD_1_190,CA_4,49.4,1.2663497e-05
9898,Level12,HOUSEHOLD_1_191,CA_4,310.8,7.9672369e-05
9899,Level12,HOUSEHOLD_1_192,CA_4,32.58,8.351756e-06
9900,Level12,HOUSEHOLD_1_193,CA_4,53.24,1.3647867e-05
9901,Level12,HOUSEHOLD_1_194,CA_4,59.76,1.5319243e-05
9902,Level12,HOUSEHOLD_1_195,CA_4,11.64,2.983869e-06
9903,Level12,HOUSEHOLD_1_196,CA_4,49.25,1.2625046e-05
9904,Level12,HOUSEHOLD_1_197,CA_4,124.25,3.1851003e-05
9905,Level12,HOUSEHOLD_1_198,CA_4,69.84,1.7903212e-05
9906,Level12,HOUSEHOLD_1_199,CA_4,8.85,2.268663e-06
9907,Level12,HOUSEHOLD_1_200,CA_4,24.96,6.398399e-06
9908,Level12,HOUSEHOLD_1_201,CA_4,62.92,1.6129297e-05
9909,Level12,HOUSEHOLD_1_202,CA_4,75.24,1.9287481e-05
9910,Level12,HOUSEHOLD_1_203,CA_4,88.92,2.2794295e-05
9911,Level12,HOUSEHOLD_1_204,CA_4,191.76,4.9156929e-05
9912,Level12,HOUSEHOLD_1_205,CA_4,71.28,1.827235e-05
9913,Level12,HOUSEHOLD_1_206,CA_4,24.6,6.306114e-06
9914,Level12,HOUSEHOLD_1_207,CA_4,47.82,1.2258471e-05
9915,Level12,HOUSEHOLD_1_208,CA_4,23.25,5.960047e-06
9916,Level12,HOUSEHOLD_1_209,CA_4,3.47,8.89521e-07
9917,Level12,HOUSEHOLD_1_210,CA_4,0.0,0.0
9918,Level12,HOUSEHOLD_1_211,CA_4,38.7,9.920594e-06
9919,Level12,HOUSEHOLD_1_212,CA_4,93.87,2.4063209e-05
9920,Level12,HOUSEHOLD_1_213,CA_4,62.72,1.6078028e-05
9921,Level12,HOUSEHOLD_1_214,CA_4,72.93,1.8695321e-05
9922,Level12,HOUSEHOLD_1_215,CA_4,71.68,1.8374889e-05
9923,Level12,HOUSEHOLD_1_216,CA_4,59.85,1.5342314e-05
9924,Level12,HOUSEHOLD_1_217,CA_4,23.79,6.098474e-06
9925,Level12,HOUSEHOLD_1_218,CA_4,50.44,1.2930097e-05
9926,Level12,HOUSEHOLD_1_219,CA_4,110.16,2.8239087e-05
9927,Level12,HOUSEHOLD_1_220,CA_4,20.13,5.160247e-06
9928,Level12,HOUSEHOLD_1_221,CA_4,87.99,2.2555894e-05
9929,Level12,HOUSEHOLD_1_222,CA_4,677.96,0.000173792404
9930,Level12,HOUSEHOLD_1_223,CA_4,142.05,3.6413964e-05
9931,Level12,HOUSEHOLD_1_224,CA_4,127.52,3.2689255e-05
9932,Level12,HOUSEHOLD_1_225,CA_4,63.92,1.6385643e-05
9933,Level12,HOUSEHOLD_1_226,CA_4,236.16,6.0538696e-05
9934,Level12,HOUSEHOLD_1_227,CA_4,76.44,1.9595096e-05
9935,Level12,HOUSEHOLD_1_228,CA_4,113.64,2.9131171e-05
9936,Level12,HOUSEHOLD_1_229,CA_4,41.44,1.0622983e-05
9937,Level12,HOUSEHOLD_1_230,CA_4,19.68,5.044891e-06
9938,Level12,HOUSEHOLD_1_231,CA_4,11.88,3.045392e-06
9939,Level12,HOUSEHOLD_1_232,CA_4,42.3,1.084344e-05
9940,Level12,HOUSEHOLD_1_233,CA_4,103.68,2.6577964e-05
9941,Level12,HOUSEHOLD_1_234,CA_4,43.65,1.1189507e-05
9942,Level12,HOUSEHOLD_1_235,CA_4,58.2,1.4919343e-05
9943,Level12,HOUSEHOLD_1_236,CA_4,98.8,2.5326995e-05
9944,Level12,HOUSEHOLD_1_237,CA_4,41.16,1.0551206e-05
9945,Level12,HOUSEHOLD_1_238,CA_4,59.52,1.525772e-05
9946,Level12,HOUSEHOLD_1_239,CA_4,83.37,2.1371575e-05
9947,Level12,HOUSEHOLD_1_241,CA_4,119.1,3.0530821e-05
9948,Level12,HOUSEHOLD_1_242,CA_4,58.56,1.5011628e-05
9949,Level12,HOUSEHOLD_1_243,CA_4,33.49,8.585031e-06
9950,Level12,HOUSEHOLD_1_244,CA_4,91.76,2.3522318e-05
9951,Level12,HOUSEHOLD_1_245,CA_4,32.04,8.213329e-06
9952,Level12,HOUSEHOLD_1_246,CA_4,131.34,3.3668497e-05
9953,Level12,HOUSEHOLD_1_247,CA_4,45.59,1.1686819e-05
9954,Level12,HOUSEHOLD_1_248,CA_4,134.55,3.4491368e-05
9955,Level12,HOUSEHOLD_1_249,CA_4,223.16,5.7206196e-05
9956,Level12,HOUSEHOLD_1_250,CA_4,26.8,6.870076e-06
9957,Level12,HOUSEHOLD_1_251,CA_4,33.66,8.62861e-06
9958,Level12,HOUSEHOLD_1_252,CA_4,132.58,3.3986366e-05
9959,Level12,HOUSEHOLD_1_253,CA_4,3.47,8.89521e-07
9960,Level12,HOUSEHOLD_1_254,CA_4,73.72,1.8897835e-05
9961,Level12,HOUSEHOLD_1_255,CA_4,37.88,9.71039e-06
9962,Level12,HOUSEHOLD_1_256,CA_4,107.46,2.7546952e-05
9963,Level12,HOUSEHOLD_1_257,CA_4,73.36,1.880555e-05
9964,Level12,HOUSEHOLD_1_258,CA_4,5.94,1.522696e-06
9965,Level12,HOUSEHOLD_1_259,CA_4,194.48,4.985419e-05
9966,Level12,HOUSEHOLD_1_260,CA_4,17.82,4.568088e-06
9967,Level12,HOUSEHOLD_1_261,CA_4,29.85,7.651931e-06
9968,Level12,HOUSEHOLD_1_262,CA_4,71.78,1.8400523e-05
9969,Level12,HOUSEHOLD_1_263,CA_4,59.36,1.5216705e-05
9970,Level12,HOUSEHOLD_1_264,CA_4,44.82,1.1489432e-05
9971,Level12,HOUSEHOLD_1_265,CA_4,75.84,1.9441288e-05
9972,Level12,HOUSEHOLD_1_266,CA_4,26.0,6.664999e-06
9973,Level12,HOUSEHOLD_1_267,CA_4,292.2,7.4904331e-05
9974,Level12,HOUSEHOLD_1_268,CA_4,83.7,2.1456169e-05
9975,Level12,HOUSEHOLD_1_269,CA_4,21.84,5.598599e-06
9976,Level12,HOUSEHOLD_1_270,CA_4,69.44,1.7800673e-05
9977,Level12,HOUSEHOLD_1_271,CA_4,5.96,1.527823e-06
9978,Level12,HOUSEHOLD_1_272,CA_4,717.84,0.000184015486
9979,Level12,HOUSEHOLD_1_274,CA_4,34.58,8.864448e-06
9980,Level12,HOUSEHOLD_1_275,CA_4,56.43,1.4465611e-05
9981,Level12,HOUSEHOLD_1_276,CA_4,35.94,9.213079e-06
9982,Level12,HOUSEHOLD_1_277,CA_4,51.41,1.3178753e-05
9983,Level12,HOUSEHOLD_1_278,CA_4,89.55,2.2955794e-05
9984,Level12,HOUSEHOLD_1_279,CA_4,18.43,4.724459e-06
9985,Level12,HOUSEHOLD_1_280,CA_4,29.82,7.644241e-06
9986,Level12,HOUSEHOLD_1_281,CA_4,93.86,2.4060645e-05
9987,Level12,HOUSEHOLD_1_282,CA_4,79.6,2.040515e-05
9988,Level12,HOUSEHOLD_1_283,CA_4,69.56,1.7831435e-05
9989,Level12,HOUSEHOLD_1_284,CA_4,163.02,4.1789542e-05
9990,Level12,HOUSEHOLD_1_285,CA_4,88.32,2.2640488e-05
9991,Level12,HOUSEHOLD_1_286,CA_4,39.44,1.011029e-05
9992,Level12,HOUSEHOLD_1_287,CA_4,101.86,2.6111414e-05
9993,Level12,HOUSEHOLD_1_288,CA_4,63.44,1.6262597e-05
9994,Level12,HOUSEHOLD_1_289,CA_4,36.54,9.366887e-06
9995,Level12,HOUSEHOLD_1_290,CA_4,68.88,1.765712e-05
9996,Level12,HOUSEHOLD_1_291,CA_4,107.88,2.7654618e-05
9997,Level12,HOUSEHOLD_1_292,CA_4,129.6,3.3222455e-05
9998,Level12,HOUSEHOLD_1_293,CA_4,162.11,4.1556267e-05
9999,Level12,HOUSEHOLD_1_294,CA_4,158.9,4.0733396e-05
10000,Level12,HOUSEHOLD_1_295,CA_4,53.64,1.3750405e-05
10001,Level12,HOUSEHOLD_1_296,CA_4,49.7,1.2740401e-05
10002,Level12,HOUSEHOLD_1_297,CA_4,0.0,0.0
10003,Level12,HOUSEHOLD_1_298,CA_4,26.04,6.675253e-06
10004,Level12,HOUSEHOLD_1_299,CA_4,89.59,2.2966047e-05
10005,Level12,HOUSEHOLD_1_300,CA_4,19.52,5.003876e-06
10006,Level12,HOUSEHOLD_1_301,CA_4,118.56,3.0392394e-05
10007,Level12,HOUSEHOLD_1_302,CA_4,15.86,4.065649e-06
10008,Level12,HOUSEHOLD_1_303,CA_4,116.62,2.9895083e-05
10009,Level12,HOUSEHOLD_1_304,CA_4,186.44,4.7793167e-05
10010,Level12,HOUSEHOLD_1_305,CA_4,26.73,6.852131e-06
10011,Level12,HOUSEHOLD_1_306,CA_4,70.92,1.8180066e-05
10012,Level12,HOUSEHOLD_1_307,CA_4,62.37,1.5988306e-05
10013,Level12,HOUSEHOLD_1_308,CA_4,48.58,1.2453294e-05
10014,Level12,HOUSEHOLD_1_309,CA_4,116.96,2.998224e-05
10015,Level12,HOUSEHOLD_1_310,CA_4,0.0,0.0
10016,Level12,HOUSEHOLD_1_311,CA_4,31.04,7.956983e-06
10017,Level12,HOUSEHOLD_1_312,CA_4,21.33,5.467862e-06
10018,Level12,HOUSEHOLD_1_313,CA_4,75.43,1.9336187e-05
10019,Level12,HOUSEHOLD_1_314,CA_4,47.88,1.2273851e-05
10020,Level12,HOUSEHOLD_1_315,CA_4,75.84,1.9441288e-05
10021,Level12,HOUSEHOLD_1_316,CA_4,87.12,2.2332872e-05
10022,Level12,HOUSEHOLD_1_317,CA_4,23.52,6.02926e-06
10023,Level12,HOUSEHOLD_1_318,CA_4,126.72,3.2484178e-05
10024,Level12,HOUSEHOLD_1_319,CA_4,67.9,1.74059e-05
10025,Level12,HOUSEHOLD_1_320,CA_4,53.64,1.3750405e-05
10026,Level12,HOUSEHOLD_1_321,CA_4,65.34,1.6749654e-05
10027,Level12,HOUSEHOLD_1_322,CA_4,80.19,2.0556394e-05
10028,Level12,HOUSEHOLD_1_323,CA_4,31.44,8.059521e-06
10029,Level12,HOUSEHOLD_1_324,CA_4,65.67,1.6834249e-05
10030,Level12,HOUSEHOLD_1_325,CA_4,23.28,5.967737e-06
10031,Level12,HOUSEHOLD_1_326,CA_4,19.52,5.003876e-06
10032,Level12,HOUSEHOLD_1_327,CA_4,58.8,1.5073151e-05
10033,Level12,HOUSEHOLD_1_328,CA_4,103.74,2.6593345e-05
10034,Level12,HOUSEHOLD_1_329,CA_4,182.78,4.6854941e-05
10035,Level12,HOUSEHOLD_1_330,CA_4,45.98,1.1786794e-05
10036,Level12,HOUSEHOLD_1_331,CA_4,19.52,5.003876e-06
10037,Level12,HOUSEHOLD_1_332,CA_4,126.62,3.2458544e-05
10038,Level12,HOUSEHOLD_1_333,CA_4,35.64,9.136175e-06
